#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
NODE_0001549, 2013.208135, 0.269685, 0.0
NODE_0001550, 2013.512805, 0.270982, 0.0
NODE_0001551, 2014.697607, 0.276025, 0.0
NODE_0001552, 2017.257052, 0.286919, 0.0
NODE_0001553, 2007.076784, 0.243586, 0.0
NODE_0001554, 2007.993767, 0.247489, 0.0
NODE_0001555, 2007.993768, 0.247489, 0.0
NODE_0001556, 2007.076785, 0.243586, 0.0
NODE_0001557, 2007.273166, 0.244422, 0.0
NODE_0001558, 2009.499314, 0.253898, 0.0
NODE_0001559, 2011.298321, 0.261555, 0.0
NODE_0001560, 2011.455522, 0.262224, 0.0
NODE_0001561, 2010.234646, 0.257028, 0.0
NODE_0001562, 2010.948230, 0.260065, 0.0
NODE_0001563, 2012.191135, 0.265356, 0.0
NODE_0001564, 2008.143832, 0.248128, 0.0
NODE_0001565, 2010.547188, 0.258358, 0.0
NODE_0001566, 2016.592636, 0.284091, 0.0
NODE_0001567, 2017.263346, 0.286946, 0.0
NODE_0001568, 2018.474213, 0.292100, 0.0
NODE_0001569, 2014.204048, 0.273924, 0.0
NODE_0001570, 2014.204049, 0.273924, 0.0
NODE_0001571, 2016.996390, 0.285810, 0.0
NODE_0001572, 2014.345879, 0.274528, 0.0
NODE_0001573, 2018.389835, 0.291741, 0.0
NODE_0001574, 2014.706570, 0.276063, 0.0
NODE_0001575, 2015.315143, 0.278653, 0.0
NODE_0001576, 2015.615074, 0.279930, 0.0
NODE_0001577, 2016.074246, 0.281885, 0.0
NODE_0001578, 2015.315144, 0.278653, 0.0
NODE_0001579, 2015.315145, 0.278653, 0.0
NODE_0001580, 2015.482378, 0.279365, 0.0
NODE_0001581, 2016.077869, 0.281900, 0.0
NODE_0001582, 2018.197976, 0.290925, 0.0
NODE_0001583, 2021.761783, 0.306094, 0.0
NODE_0001584, 2021.103307, 0.303291, 0.0
NODE_0001585, 2015.315146, 0.278653, 0.0
NODE_0001586, 2015.463998, 0.279287, 0.0
NODE_0001587, 2015.463999, 0.279287, 0.0
NODE_0001588, 2017.776612, 0.289131, 0.0
NODE_0001589, 2015.769615, 0.280588, 0.0
NODE_0001590, 2017.983477, 0.290012, 0.0
NODE_0001591, 2019.064765, 0.294614, 0.0
NODE_0001592, 2019.646446, 0.297090, 0.0
NODE_0001593, 2020.412237, 0.300350, 0.0
NODE_0001594, 2019.249536, 0.295401, 0.0
NODE_0001595, 2019.249537, 0.295401, 0.0
NODE_0001596, 2015.315145, 0.278653, 0.0
NODE_0001597, 2015.315146, 0.278653, 0.0
NODE_0001598, 2015.466781, 0.279299, 0.0
NODE_0001599, 2015.466187, 0.279296, 0.0
NODE_0001600, 2016.707070, 0.284578, 0.0
NODE_0001601, 2016.848570, 0.285181, 0.0
NODE_0001602, 2018.272449, 0.291242, 0.0
NODE_0001603, 2015.618826, 0.279946, 0.0
NODE_0001604, 2016.289058, 0.282799, 0.0
NODE_0001605, 2017.049476, 0.286036, 0.0
NODE_0001606, 2017.049477, 0.286036, 0.0
NODE_0001607, 2017.307857, 0.287136, 0.0
NODE_0001608, 2017.307858, 0.287136, 0.0
NODE_0001609, 2017.458339, 0.287776, 0.0
NODE_0001610, 2017.612162, 0.288431, 0.0
NODE_0001611, 2017.612163, 0.288431, 0.0
NODE_0001612, 2017.762142, 0.289069, 0.0
NODE_0001613, 2015.768068, 0.280581, 0.0
NODE_0001614, 2017.303006, 0.287115, 0.0
NODE_0001615, 2017.917281, 0.289730, 0.0
NODE_0001616, 2020.229445, 0.299572, 0.0
NODE_0001617, 2021.452607, 0.304778, 0.0
NODE_0001618, 2021.909124, 0.306721, 0.0
NODE_0001619, 2020.229446, 0.299572, 0.0
NODE_0001620, 2021.768611, 0.306123, 0.0
NODE_0001621, 2020.229448, 0.299572, 0.0
NODE_0001622, 2020.533330, 0.300865, 0.0
NODE_0001623, 2020.984963, 0.302788, 0.0
NODE_0001624, 2021.761391, 0.306093, 0.0
NODE_0001625, 2021.601319, 0.305411, 0.0
NODE_0001626, 2022.061417, 0.307370, 0.0
NODE_0001627, 2021.461224, 0.304815, 0.0
NODE_0001628, 2021.925821, 0.306793, 0.0
NODE_0001629, 2022.690809, 0.310049, 0.0
NODE_0001630, 2021.916158, 0.306751, 0.0
NODE_0001631, 2022.068322, 0.307399, 0.0
NODE_0001632, 2022.219404, 0.308042, 0.0
NODE_0001633, 2022.679882, 0.310002, 0.0
NODE_0001634, 2006.771417, 0.242286, 0.0
NODE_0001635, 2008.316500, 0.248863, 0.0
NODE_0001636, 2009.079002, 0.252109, 0.0
NODE_0001637, 2008.065407, 0.247794, 0.0
NODE_0001638, 2009.513902, 0.253960, 0.0
NODE_0001639, 2009.513903, 0.253960, 0.0
NODE_0001640, 2010.744331, 0.259197, 0.0
NODE_0001641, 2011.349111, 0.261772, 0.0
NODE_0001642, 2011.349113, 0.261772, 0.0
NODE_0001643, 2011.349114, 0.261772, 0.0
NODE_0001644, 2012.583779, 0.267027, 0.0
NODE_0001645, 2012.870135, 0.268246, 0.0
NODE_0001646, 2015.078981, 0.277648, 0.0
NODE_0001647, 2015.380361, 0.278931, 0.0
NODE_0001648, 2015.686638, 0.280235, 0.0
NODE_0001649, 2008.158615, 0.248191, 0.0
NODE_0001650, 2008.158617, 0.248191, 0.0
NODE_0001651, 2008.310172, 0.248836, 0.0
NODE_0001652, 2008.613031, 0.250125, 0.0
NODE_0001653, 2008.613032, 0.250125, 0.0
NODE_0001654, 2008.461270, 0.249479, 0.0
NODE_0001655, 2008.461271, 0.249479, 0.0
NODE_0001656, 2008.763975, 0.250768, 0.0
NODE_0001657, 2008.461272, 0.249479, 0.0
NODE_0001658, 2008.309910, 0.248835, 0.0
NODE_0001659, 2008.613245, 0.250126, 0.0
NODE_0001660, 2009.679242, 0.254664, 0.0
NODE_0001661, 2009.981574, 0.255950, 0.0
NODE_0001662, 2009.679243, 0.254664, 0.0
NODE_0001663, 2009.981669, 0.255951, 0.0
NODE_0001664, 2010.741003, 0.259183, 0.0
NODE_0001665, 2011.044455, 0.260475, 0.0
NODE_0001666, 2011.345078, 0.261754, 0.0
NODE_0001667, 2009.981670, 0.255951, 0.0
NODE_0001668, 2010.437800, 0.257892, 0.0
NODE_0001669, 2011.830224, 0.263819, 0.0
NODE_0001670, 2010.133508, 0.256597, 0.0
NODE_0001671, 2010.587994, 0.258532, 0.0
NODE_0001672, 2010.436139, 0.257885, 0.0
NODE_0001673, 2010.890406, 0.259819, 0.0
NODE_0001674, 2010.436140, 0.257885, 0.0
NODE_0001675, 2010.587319, 0.258529, 0.0
NODE_0001676, 2008.309912, 0.248835, 0.0
NODE_0001677, 2008.309913, 0.248835, 0.0
NODE_0001678, 2008.920477, 0.251434, 0.0
NODE_0001679, 2009.069405, 0.252068, 0.0
NODE_0001680, 2009.069406, 0.252068, 0.0
NODE_0001681, 2009.508124, 0.253935, 0.0
NODE_0001682, 2009.069407, 0.252068, 0.0
NODE_0001683, 2009.069408, 0.252068, 0.0
NODE_0001684, 2009.069409, 0.252068, 0.0
NODE_0001685, 2009.525174, 0.254008, 0.0
NODE_0001686, 2009.525175, 0.254008, 0.0
NODE_0001687, 2009.525175, 0.254008, 0.0
NODE_0001688, 2010.284525, 0.257240, 0.0
NODE_0001689, 2010.739658, 0.259177, 0.0
NODE_0001690, 2010.739659, 0.259177, 0.0
NODE_0001691, 2009.069408, 0.252068, 0.0
NODE_0001692, 2009.220733, 0.252712, 0.0
NODE_0001693, 2009.385292, 0.253412, 0.0
NODE_0001694, 2009.220734, 0.252712, 0.0
NODE_0001695, 2009.220736, 0.252712, 0.0
NODE_0001696, 2009.220737, 0.252712, 0.0
NODE_0001697, 2009.220736, 0.252712, 0.0
NODE_0001698, 2009.372076, 0.253356, 0.0
NODE_0001699, 2009.982133, 0.255953, 0.0
NODE_0001700, 2008.309913, 0.248835, 0.0
NODE_0001701, 2008.309914, 0.248835, 0.0
NODE_0001702, 2009.373921, 0.253364, 0.0
NODE_0001703, 2009.373922, 0.253364, 0.0
NODE_0001704, 2009.373924, 0.253364, 0.0
NODE_0001705, 2008.461152, 0.249479, 0.0
NODE_0001706, 2008.612352, 0.250122, 0.0
NODE_0001707, 2008.853557, 0.251149, 0.0
NODE_0001708, 2008.979816, 0.251686, 0.0
NODE_0001709, 2008.979817, 0.251686, 0.0
NODE_0001710, 2008.612354, 0.250122, 0.0
NODE_0001711, 2009.066705, 0.252056, 0.0
NODE_0001712, 2009.066706, 0.252056, 0.0
NODE_0001713, 2008.612355, 0.250122, 0.0
NODE_0001714, 2008.461153, 0.249479, 0.0
NODE_0001715, 2008.461154, 0.249479, 0.0
NODE_0001716, 2008.461155, 0.249479, 0.0
NODE_0001717, 2008.610840, 0.250116, 0.0
NODE_0001718, 2008.610844, 0.250116, 0.0
NODE_0001719, 2009.037723, 0.251933, 0.0
NODE_0001720, 2010.610622, 0.258628, 0.0
NODE_0001721, 2008.612260, 0.250122, 0.0
NODE_0001722, 2008.612261, 0.250122, 0.0
NODE_0001723, 2008.612262, 0.250122, 0.0
NODE_0001724, 2008.612263, 0.250122, 0.0
NODE_0001725, 2008.914797, 0.251410, 0.0
NODE_0001726, 2009.675656, 0.254648, 0.0
NODE_0001727, 2008.461154, 0.249479, 0.0
NODE_0001728, 2008.461156, 0.249479, 0.0
NODE_0001729, 2008.461157, 0.249479, 0.0
NODE_0001730, 2008.461158, 0.249479, 0.0
NODE_0001731, 2008.612400, 0.250122, 0.0
NODE_0001732, 2008.612401, 0.250122, 0.0
NODE_0001733, 2009.376753, 0.253376, 0.0
NODE_0001734, 2009.526622, 0.254014, 0.0
NODE_0001735, 2009.526624, 0.254014, 0.0
NODE_0001736, 2009.677638, 0.254657, 0.0
NODE_0001737, 2008.461157, 0.249479, 0.0
NODE_0001738, 2008.461159, 0.249479, 0.0
NODE_0000913, 1983.994763, 0.145334, 0.0
NODE_0000914, 1986.531492, 0.156132, 0.0
NODE_0000915, 2001.506712, 0.219876, 0.0
NODE_0000916, 2010.568135, 0.258447, 0.0
NODE_0000917, 2010.983923, 0.260217, 0.0
NODE_0000918, 2006.906361, 0.242860, 0.0
NODE_0000919, 2007.377104, 0.244864, 0.0
NODE_0000920, 2011.406315, 0.262015, 0.0
NODE_0000921, 2011.406317, 0.262015, 0.0
NODE_0000922, 2007.807176, 0.246695, 0.0
NODE_0000923, 2008.933624, 0.251490, 0.0
NODE_0000924, 2014.351901, 0.274553, 0.0
NODE_0000925, 2014.555904, 0.275422, 0.0
NODE_0000926, 2008.576790, 0.249971, 0.0
NODE_0000927, 2009.100108, 0.252198, 0.0
NODE_0000928, 2009.217631, 0.252699, 0.0
NODE_0000929, 2010.194314, 0.256856, 0.0
NODE_0000930, 2010.676924, 0.258910, 0.0
NODE_0000931, 2012.445553, 0.266439, 0.0
NODE_0000932, 2012.893054, 0.268343, 0.0
NODE_0000933, 2013.668312, 0.271643, 0.0
NODE_0000934, 2014.289656, 0.274288, 0.0
NODE_0000935, 2012.893055, 0.268344, 0.0
NODE_0000936, 2013.034520, 0.268946, 0.0
NODE_0000937, 2013.508317, 0.270962, 0.0
NODE_0000938, 2010.822477, 0.259530, 0.0
NODE_0000939, 2011.067896, 0.260574, 0.0
NODE_0000940, 2013.673063, 0.271664, 0.0
NODE_0000941, 2014.451055, 0.274975, 0.0
NODE_0000942, 2014.609366, 0.275649, 0.0
NODE_0000943, 2015.230371, 0.278293, 0.0
NODE_0000944, 2015.693370, 0.280263, 0.0
NODE_0000945, 2015.693371, 0.280263, 0.0
NODE_0000946, 2016.468951, 0.283565, 0.0
NODE_0000947, 2016.622907, 0.284220, 0.0
NODE_0000948, 2010.955681, 0.260097, 0.0
NODE_0000949, 2010.955683, 0.260097, 0.0
NODE_0000950, 2010.955684, 0.260097, 0.0
NODE_0000951, 2011.256131, 0.261376, 0.0
NODE_0000952, 2011.417496, 0.262063, 0.0
NODE_0000953, 2011.417498, 0.262063, 0.0
NODE_0000954, 2011.571315, 0.262717, 0.0
NODE_0000955, 2011.417499, 0.262063, 0.0
NODE_0000956, 2011.725380, 0.263373, 0.0
NODE_0000957, 2011.725381, 0.263373, 0.0
NODE_0000958, 2011.879316, 0.264028, 0.0
NODE_0000959, 2011.879318, 0.264028, 0.0
NODE_0000960, 2011.879319, 0.264028, 0.0
NODE_0000961, 2012.651585, 0.267316, 0.0
NODE_0000962, 2012.651586, 0.267316, 0.0
NODE_0000963, 2012.822773, 0.268044, 0.0
NODE_0000964, 2014.065630, 0.273335, 0.0
NODE_0000965, 2014.065631, 0.273335, 0.0
NODE_0000966, 2014.373885, 0.274647, 0.0
NODE_0000967, 2014.836350, 0.276615, 0.0
NODE_0000968, 2014.990221, 0.277270, 0.0
NODE_0000969, 2014.373887, 0.274647, 0.0
NODE_0000970, 2014.682026, 0.275958, 0.0
NODE_0000971, 2015.145918, 0.277933, 0.0
NODE_0000972, 2009.010488, 0.251817, 0.0
NODE_0000973, 2009.112067, 0.252249, 0.0
NODE_0000974, 2011.548433, 0.262620, 0.0
NODE_0000975, 2009.622761, 0.254423, 0.0
NODE_0000976, 2009.776370, 0.255077, 0.0
NODE_0000977, 2010.380262, 0.257647, 0.0
NODE_0000978, 2010.403396, 0.257746, 0.0
NODE_0000979, 2012.949896, 0.268585, 0.0
NODE_0000980, 2009.622762, 0.254423, 0.0
NODE_0000981, 2011.811239, 0.263739, 0.0
NODE_0000982, 2011.969368, 0.264412, 0.0
NODE_0000983, 2011.969369, 0.264412, 0.0
NODE_0000984, 2012.278099, 0.265726, 0.0
NODE_0000985, 2012.123642, 0.265068, 0.0
NODE_0000986, 2012.123643, 0.265068, 0.0
NODE_0000987, 2013.141422, 0.269401, 0.0
NODE_0000988, 2014.531726, 0.275319, 0.0
NODE_0000989, 2010.911602, 0.259909, 0.0
NODE_0000990, 2013.114076, 0.269284, 0.0
NODE_0000991, 2013.417148, 0.270574, 0.0
NODE_0000992, 2014.432568, 0.274897, 0.0
NODE_0000993, 2015.207735, 0.278196, 0.0
NODE_0000994, 2011.096383, 0.260696, 0.0
NODE_0000995, 2011.271109, 0.261439, 0.0
NODE_0000996, 2012.749798, 0.267734, 0.0
NODE_0000997, 2013.948992, 0.272838, 0.0
NODE_0000998, 2011.427334, 0.262104, 0.0
NODE_0000999, 2013.521324, 0.271018, 0.0
NODE_0001000, 2013.778847, 0.272114, 0.0
NODE_0001001, 2013.934049, 0.272775, 0.0
NODE_0001002, 2012.040891, 0.264716, 0.0
NODE_0001003, 2014.730829, 0.276166, 0.0
NODE_0001004, 2015.040618, 0.277485, 0.0
NODE_0001005, 2015.040620, 0.277485, 0.0
NODE_0001006, 2014.730830, 0.276166, 0.0
NODE_0001007, 2015.950014, 0.281356, 0.0
NODE_0001008, 2016.414074, 0.283331, 0.0
NODE_0001009, 2016.592193, 0.284089, 0.0
NODE_0001010, 2016.592194, 0.284089, 0.0
NODE_0001011, 2016.592195, 0.284089, 0.0
NODE_0001012, 2016.592197, 0.284089, 0.0
NODE_0001013, 2016.746213, 0.284745, 0.0
NODE_0001014, 2016.746214, 0.284745, 0.0
NODE_0001015, 2016.673022, 0.284433, 0.0
NODE_0001016, 2016.901457, 0.285406, 0.0
NODE_0001017, 2017.211247, 0.286724, 0.0
NODE_0001018, 2017.054439, 0.286057, 0.0
NODE_0001019, 2013.335497, 0.270227, 0.0
NODE_0001020, 2013.473534, 0.270814, 0.0
NODE_0001021, 2013.607036, 0.271383, 0.0
NODE_0001022, 2013.934192, 0.272775, 0.0
NODE_0001023, 2014.243482, 0.274092, 0.0
NODE_0001024, 2014.243483, 0.274092, 0.0
NODE_0001025, 2014.243484, 0.274092, 0.0
NODE_0001026, 2015.483904, 0.279372, 0.0
NODE_0001027, 2016.107147, 0.282025, 0.0
NODE_0001028, 2017.976989, 0.289984, 0.0
NODE_0001029, 2016.269364, 0.282715, 0.0
NODE_0001030, 2013.785672, 0.272143, 0.0
NODE_0001031, 2013.785674, 0.272143, 0.0
NODE_0001032, 2013.785675, 0.272143, 0.0
NODE_0001033, 2014.094485, 0.273458, 0.0
NODE_0001034, 2014.561791, 0.275447, 0.0
NODE_0001035, 2013.785675, 0.272143, 0.0
NODE_0001036, 2013.936349, 0.272784, 0.0
NODE_0001037, 2013.785676, 0.272143, 0.0
NODE_0001038, 2014.105010, 0.273502, 0.0
NODE_0001039, 2014.559722, 0.275438, 0.0
NODE_0001040, 2014.559723, 0.275438, 0.0
NODE_0001041, 2014.559724, 0.275438, 0.0
NODE_0001042, 2016.458156, 0.283519, 0.0
NODE_0000871, 1992.389090, 0.181066, 0.0
NODE_0000872, 1998.279979, 0.206141, 0.0
NODE_0000873, 2001.602135, 0.220282, 0.0
NODE_0000874, 2004.518670, 0.232697, 0.0
NODE_0000875, 2004.955317, 0.234556, 0.0
NODE_0000876, 2010.185071, 0.256817, 0.0
NODE_0000877, 2012.422768, 0.266342, 0.0
NODE_0000878, 2010.441430, 0.257908, 0.0
NODE_0000879, 2004.733176, 0.233610, 0.0
NODE_0000880, 2007.188070, 0.244060, 0.0
NODE_0000881, 2008.270407, 0.248667, 0.0
NODE_0000882, 2009.822221, 0.255272, 0.0
NODE_0000883, 2010.753913, 0.259238, 0.0
NODE_0000884, 2011.367275, 0.261849, 0.0
NODE_0000885, 2011.367277, 0.261849, 0.0
NODE_0000886, 2007.188071, 0.244060, 0.0
NODE_0000887, 2011.215420, 0.261202, 0.0
NODE_0000888, 2012.321433, 0.265910, 0.0
NODE_0000889, 2012.631150, 0.267229, 0.0
NODE_0000890, 2012.631151, 0.267229, 0.0
NODE_0000891, 2012.779219, 0.267859, 0.0
NODE_0000892, 2005.440845, 0.236622, 0.0
NODE_0000893, 2008.108798, 0.247979, 0.0
NODE_0000894, 2011.141080, 0.260886, 0.0
NODE_0000895, 2011.675909, 0.263163, 0.0
NODE_0000896, 2015.895746, 0.281125, 0.0
NODE_0000897, 2015.625117, 0.279973, 0.0
NODE_0000898, 2015.625119, 0.279973, 0.0
NODE_0000899, 2011.927230, 0.264232, 0.0
NODE_0000900, 2015.176472, 0.278063, 0.0
NODE_0000901, 2016.700178, 0.284549, 0.0
NODE_0000902, 2016.220048, 0.282505, 0.0
NODE_0000903, 2016.220050, 0.282505, 0.0
NODE_0000904, 2016.373184, 0.283157, 0.0
NODE_0000905, 2016.834028, 0.285119, 0.0
NODE_0000906, 2017.138814, 0.286416, 0.0
NODE_0000907, 2017.292157, 0.287069, 0.0
NODE_0000908, 2017.292158, 0.287069, 0.0
NODE_0000909, 2017.751058, 0.289022, 0.0
NODE_0000910, 2018.362712, 0.291626, 0.0
NODE_0000911, 2017.751059, 0.289022, 0.0
NODE_0000912, 2017.751061, 0.289022, 0.0
NODE_0000841, 1993.687059, 0.186591, 0.0
NODE_0000842, 2000.507265, 0.215622, 0.0
NODE_0000843, 2000.611449, 0.216065, 0.0
NODE_0000844, 2000.763700, 0.216713, 0.0
NODE_0000845, 2001.068461, 0.218011, 0.0
NODE_0000846, 2000.763701, 0.216713, 0.0
NODE_0000847, 2000.763702, 0.216713, 0.0
NODE_0000848, 2000.763704, 0.216713, 0.0
NODE_0000849, 2000.763705, 0.216713, 0.0
NODE_0000850, 2000.916292, 0.217363, 0.0
NODE_0000851, 2001.376288, 0.219321, 0.0
NODE_0000852, 2000.916294, 0.217363, 0.0
NODE_0000853, 2001.225230, 0.218678, 0.0
NODE_0000854, 2000.763702, 0.216713, 0.0
NODE_0000855, 2001.374034, 0.219311, 0.0
NODE_0000856, 2000.763704, 0.216713, 0.0
NODE_0000857, 2001.223399, 0.218670, 0.0
NODE_0000858, 2000.916001, 0.217362, 0.0
NODE_0000859, 2000.916002, 0.217362, 0.0
NODE_0000860, 2000.916003, 0.217362, 0.0
NODE_0000861, 2000.916005, 0.217362, 0.0
NODE_0000862, 2000.916005, 0.217362, 0.0
NODE_0000863, 2000.916006, 0.217362, 0.0
NODE_0000864, 2000.916007, 0.217362, 0.0
NODE_0000865, 2000.916008, 0.217362, 0.0
NODE_0000866, 2001.068431, 0.218011, 0.0
NODE_0000867, 2001.068433, 0.218011, 0.0
NODE_0000868, 2001.836633, 0.221280, 0.0
NODE_0000869, 2001.833564, 0.221267, 0.0
NODE_0000870, 2001.986362, 0.221918, 0.0
NODE_0000830, 1997.776150, 0.203997, 0.0
NODE_0000831, 2001.123898, 0.218247, 0.0
NODE_0000832, 2011.350564, 0.261778, 0.0
NODE_0000833, 2014.825038, 0.276567, 0.0
NODE_0000834, 2016.785997, 0.284914, 0.0
NODE_0000835, 2017.721237, 0.288895, 0.0
NODE_0000836, 2015.641333, 0.280042, 0.0
NODE_0000837, 2016.720827, 0.284637, 0.0
NODE_0000838, 2016.259280, 0.282672, 0.0
NODE_0000839, 2016.259281, 0.282672, 0.0
NODE_0000840, 2016.259283, 0.282672, 0.0
NODE_0000621, 2001.222381, 0.218666, 0.0
NODE_0000622, 2012.088070, 0.264917, 0.0
NODE_0000623, 2012.868461, 0.268239, 0.0
NODE_0000624, 2013.586267, 0.271294, 0.0
NODE_0000625, 2012.949032, 0.268582, 0.0
NODE_0000626, 2012.949034, 0.268582, 0.0
NODE_0000627, 2013.077317, 0.269128, 0.0
NODE_0000628, 2014.172086, 0.273788, 0.0
NODE_0000629, 2012.949035, 0.268582, 0.0
NODE_0000630, 2012.949037, 0.268582, 0.0
NODE_0000631, 2013.099023, 0.269220, 0.0
NODE_0000632, 2013.099025, 0.269220, 0.0
NODE_0000633, 2013.250010, 0.269863, 0.0
NODE_0000634, 2014.797472, 0.276450, 0.0
NODE_0000635, 2013.100859, 0.269228, 0.0
NODE_0000636, 2013.371634, 0.270381, 0.0
NODE_0000637, 2020.249079, 0.299655, 0.0
NODE_0000638, 2013.715480, 0.271844, 0.0
NODE_0000639, 2014.797257, 0.276449, 0.0
NODE_0000640, 2013.100860, 0.269228, 0.0
NODE_0000641, 2013.100861, 0.269228, 0.0
NODE_0000642, 2013.100863, 0.269228, 0.0
NODE_0000643, 2013.252522, 0.269874, 0.0
NODE_0000644, 2013.553531, 0.271155, 0.0
NODE_0000645, 2013.100861, 0.269228, 0.0
NODE_0000646, 2013.720929, 0.271867, 0.0
NODE_0000647, 2013.252743, 0.269875, 0.0
NODE_0000648, 2014.168177, 0.273771, 0.0
NODE_0000649, 2014.168178, 0.273771, 0.0
NODE_0000650, 2013.252744, 0.269875, 0.0
NODE_0000651, 2013.553715, 0.271156, 0.0
NODE_0000652, 2015.092644, 0.277706, 0.0
NODE_0000653, 2015.092645, 0.277706, 0.0
NODE_0000654, 2013.401977, 0.270510, 0.0
NODE_0000655, 2014.783267, 0.276389, 0.0
NODE_0000656, 2014.935218, 0.277036, 0.0
NODE_0000657, 2013.711625, 0.271828, 0.0
NODE_0000658, 2014.476015, 0.275082, 0.0
NODE_0000659, 2014.933026, 0.277027, 0.0
NODE_0000660, 2014.476016, 0.275082, 0.0
NODE_0000661, 2014.476017, 0.275082, 0.0
NODE_0000662, 2014.476017, 0.275082, 0.0
NODE_0000663, 2014.476019, 0.275082, 0.0
NODE_0000664, 2014.476020, 0.275082, 0.0
NODE_0000665, 2013.847245, 0.272405, 0.0
NODE_0000666, 2014.146428, 0.273679, 0.0
NODE_0000667, 2014.320548, 0.274420, 0.0
NODE_0000668, 2014.320549, 0.274420, 0.0
NODE_0000669, 2014.320549, 0.274420, 0.0
NODE_0000670, 2014.320550, 0.274420, 0.0
NODE_0000671, 2014.167943, 0.273770, 0.0
NODE_0000672, 2014.167944, 0.273770, 0.0
NODE_0000673, 2014.167945, 0.273770, 0.0
NODE_0000674, 2014.776888, 0.276362, 0.0
NODE_0000675, 2014.167946, 0.273770, 0.0
NODE_0000676, 2014.624191, 0.275712, 0.0
NODE_0000677, 2015.240957, 0.278338, 0.0
NODE_0000678, 2015.542452, 0.279621, 0.0
NODE_0000679, 2015.988742, 0.281521, 0.0
NODE_0000680, 2015.542453, 0.279621, 0.0
NODE_0000681, 2015.542454, 0.279621, 0.0
NODE_0000682, 2015.853845, 0.280946, 0.0
NODE_0000683, 2016.768280, 0.284839, 0.0
NODE_0000684, 2016.768281, 0.284839, 0.0
NODE_0000685, 2015.853846, 0.280946, 0.0
NODE_0000686, 2017.112178, 0.286303, 0.0
NODE_0000687, 2015.853847, 0.280946, 0.0
NODE_0000688, 2015.853849, 0.280946, 0.0
NODE_0000689, 2016.005812, 0.281593, 0.0
NODE_0000690, 2016.157502, 0.282239, 0.0
NODE_0000691, 2016.157503, 0.282239, 0.0
NODE_0000692, 2016.309243, 0.282885, 0.0
NODE_0000693, 2016.612951, 0.284178, 0.0
NODE_0000694, 2016.310435, 0.282890, 0.0
NODE_0000695, 2016.462382, 0.283537, 0.0
NODE_0000696, 2016.613781, 0.284181, 0.0
NODE_0000697, 2016.613783, 0.284181, 0.0
NODE_0000698, 2017.069419, 0.286121, 0.0
NODE_0000699, 2016.613784, 0.284181, 0.0
NODE_0000700, 2016.918960, 0.285480, 0.0
NODE_0000701, 2018.156340, 0.290747, 0.0
NODE_0000702, 2018.156341, 0.290747, 0.0
NODE_0000703, 2018.156343, 0.290747, 0.0
NODE_0000704, 2018.308252, 0.291394, 0.0
NODE_0000705, 2018.612151, 0.292688, 0.0
NODE_0000706, 2018.609819, 0.292678, 0.0
NODE_0000707, 2018.156343, 0.290747, 0.0
NODE_0000708, 2018.156344, 0.290747, 0.0
NODE_0000709, 2018.768562, 0.293353, 0.0
NODE_0000710, 2018.460150, 0.292041, 0.0
NODE_0000711, 2018.156344, 0.290747, 0.0
NODE_0000712, 2018.307590, 0.291391, 0.0
NODE_0000713, 2018.460014, 0.292040, 0.0
NODE_0000714, 2018.460016, 0.292040, 0.0
NODE_0000715, 2019.069081, 0.294633, 0.0
NODE_0000716, 2019.835198, 0.297894, 0.0
NODE_0000717, 2018.460017, 0.292040, 0.0
NODE_0000718, 2019.225947, 0.295300, 0.0
NODE_0000719, 2018.156341, 0.290747, 0.0
NODE_0000720, 2018.308144, 0.291393, 0.0
NODE_0000721, 2018.308145, 0.291393, 0.0
NODE_0000722, 2018.612972, 0.292691, 0.0
NODE_0000723, 2018.764951, 0.293338, 0.0
NODE_0000724, 2018.308146, 0.291393, 0.0
NODE_0000725, 2018.460274, 0.292041, 0.0
NODE_0000726, 2018.917815, 0.293989, 0.0
NODE_0000727, 2019.067428, 0.294625, 0.0
NODE_0000728, 2020.297058, 0.299860, 0.0
NODE_0000729, 2020.911403, 0.302475, 0.0
NODE_0000730, 2019.223434, 0.295290, 0.0
NODE_0000731, 2019.375023, 0.295935, 0.0
NODE_0000732, 2021.221024, 0.303793, 0.0
NODE_0000733, 2019.375025, 0.295935, 0.0
NODE_0000734, 2019.527121, 0.296582, 0.0
NODE_0000735, 2019.832113, 0.297880, 0.0
NODE_0000736, 2019.834905, 0.297892, 0.0
NODE_0000737, 2019.834906, 0.297892, 0.0
NODE_0000738, 2019.986129, 0.298536, 0.0
NODE_0000739, 2020.291835, 0.299837, 0.0
NODE_0000740, 2020.598147, 0.301141, 0.0
NODE_0000741, 2020.753682, 0.301803, 0.0
NODE_0000742, 2021.210260, 0.303747, 0.0
NODE_0000743, 2023.233059, 0.312357, 0.0
NODE_0000744, 2023.539170, 0.313660, 0.0
NODE_0000745, 2023.995333, 0.315602, 0.0
NODE_0000746, 2020.184393, 0.299380, 0.0
NODE_0000747, 2020.309148, 0.299911, 0.0
NODE_0000748, 2023.417267, 0.313141, 0.0
NODE_0000749, 2020.309149, 0.299911, 0.0
NODE_0000750, 2020.309150, 0.299911, 0.0
NODE_0000751, 2020.894011, 0.302401, 0.0
NODE_0000752, 2022.452772, 0.309036, 0.0
NODE_0000753, 2022.888901, 0.310892, 0.0
