#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
NODE_0000827, 2017.376131, 1.357825, 0.0
NODE_0000828, 2016.746787, 1.355511, 0.0
NODE_0000829, 2016.789475, 1.355668, 0.0
NODE_0000830, 2016.956500, 1.356282, 0.0
NODE_0000831, 2016.956502, 1.356282, 0.0
NODE_0000832, 2016.956503, 1.356282, 0.0
NODE_0000833, 2016.746789, 1.355511, 0.0
NODE_0000834, 2016.746791, 1.355511, 0.0
NODE_0000835, 2016.746791, 1.355511, 0.0
NODE_0000836, 2017.377387, 1.357829, 0.0
NODE_0000837, 2017.588578, 1.358605, 0.0
NODE_0000838, 2017.588579, 1.358605, 0.0
NODE_0000839, 2017.798898, 1.359379, 0.0
NODE_0000840, 2017.588581, 1.358606, 0.0
NODE_0000841, 2018.008644, 1.360149, 0.0
NODE_0000842, 2018.008646, 1.360149, 0.0
NODE_0000843, 2018.639578, 1.362468, 0.0
NODE_0000552, 1993.636584, 1.270569, 0.0
NODE_0000551, 1996.039733, 1.279402, 0.0
NODE_0000543, 2001.459837, 1.299324, 0.0
NODE_0000544, 2003.396103, 1.306441, 0.0
NODE_0000545, 2003.834634, 1.308053, 0.0
NODE_0000546, 2006.017510, 1.316076, 0.0
NODE_0000547, 2006.017512, 1.316076, 0.0
NODE_0000548, 2006.017514, 1.316076, 0.0
NODE_0000549, 2006.017515, 1.316076, 0.0
NODE_0000550, 2006.017515, 1.316076, 0.0
NODE_0000277, 2001.866043, 1.300817, 0.0
NODE_0000278, 2002.041498, 1.301462, 0.0
NODE_0000279, 2002.714627, 1.303936, 0.0
NODE_0000280, 2003.150622, 1.305538, 0.0
NODE_0000281, 2004.011693, 1.308703, 0.0
NODE_0000282, 2015.883696, 1.352339, 0.0
NODE_0000283, 2016.057878, 1.352979, 0.0
NODE_0000284, 2009.970678, 1.330606, 0.0
NODE_0000285, 2011.923191, 1.337782, 0.0
NODE_0000286, 2011.923192, 1.337782, 0.0
NODE_0000287, 2011.923194, 1.337782, 0.0
NODE_0000288, 2012.131179, 1.338547, 0.0
NODE_0000289, 2012.131180, 1.338547, 0.0
NODE_0000290, 2012.131182, 1.338547, 0.0
NODE_0000291, 2012.131183, 1.338547, 0.0
NODE_0000292, 2003.649727, 1.307373, 0.0
NODE_0000293, 2012.675114, 1.340546, 0.0
NODE_0000294, 2015.528995, 1.351035, 0.0
NODE_0000295, 2007.952182, 1.323187, 0.0
NODE_0000296, 2012.301349, 1.339172, 0.0
NODE_0000297, 2013.218289, 1.342542, 0.0
NODE_0000298, 2013.255554, 1.342679, 0.0
NODE_0000299, 2014.778190, 1.348276, 0.0
NODE_0000300, 2015.178473, 1.349747, 0.0
NODE_0000301, 2016.876855, 1.355990, 0.0
NODE_0000302, 2016.055517, 1.352971, 0.0
NODE_0000303, 2017.991725, 1.360087, 0.0
NODE_0000304, 2018.632667, 1.362443, 0.0
NODE_0000305, 2018.632668, 1.362443, 0.0
NODE_0000306, 2019.049201, 1.363974, 0.0
NODE_0000307, 2018.170267, 1.360744, 0.0
NODE_0000308, 2018.393211, 1.361563, 0.0
NODE_0000309, 2019.231017, 1.364642, 0.0
NODE_0000310, 2016.251427, 1.353691, 0.0
NODE_0000311, 2019.345099, 1.365062, 0.0
NODE_0000312, 2020.271372, 1.368466, 0.0
NODE_0000313, 2020.410042, 1.368976, 0.0
NODE_0000314, 2021.159790, 1.371732, 0.0
NODE_0000315, 2021.367654, 1.372496, 0.0
NODE_0000316, 2021.369133, 1.372501, 0.0
NODE_0000317, 2021.577374, 1.373266, 0.0
NODE_0000318, 2022.622223, 1.377107, 0.0
NODE_0000319, 2016.251428, 1.353691, 0.0
NODE_0000320, 2016.251430, 1.353691, 0.0
NODE_0000321, 2016.251431, 1.353691, 0.0
NODE_0000322, 2017.503666, 1.358293, 0.0
NODE_0000323, 2016.251431, 1.353691, 0.0
NODE_0000324, 2016.459580, 1.354456, 0.0
NODE_0000325, 2016.617617, 1.355037, 0.0
NODE_0000326, 2017.088717, 1.356768, 0.0
NODE_0000327, 2017.293641, 1.357521, 0.0
NODE_0000328, 2017.293643, 1.357521, 0.0
NODE_0000329, 2018.120420, 1.360560, 0.0
NODE_0000330, 2017.293644, 1.357521, 0.0
NODE_0000331, 2017.293646, 1.357521, 0.0
NODE_0000332, 2013.564839, 1.343816, 0.0
NODE_0000333, 2013.974799, 1.345323, 0.0
NODE_0000334, 2015.484055, 1.350870, 0.0
NODE_0000335, 2014.397301, 1.346876, 0.0
NODE_0000336, 2014.606903, 1.347646, 0.0
NODE_0000337, 2014.817090, 1.348419, 0.0
NODE_0000338, 2015.652850, 1.351491, 0.0
NODE_0000339, 2014.817091, 1.348419, 0.0
NODE_0000340, 2015.023663, 1.349178, 0.0
NODE_0000341, 2016.202660, 1.353512, 0.0
NODE_0000342, 2020.574007, 1.369579, 0.0
NODE_0000343, 2016.287671, 1.353824, 0.0
NODE_0000344, 2016.287673, 1.353824, 0.0
NODE_0000345, 2016.287675, 1.353824, 0.0
NODE_0000346, 2016.496233, 1.354591, 0.0
NODE_0000347, 2016.496228, 1.354591, 0.0
NODE_0000348, 2016.496230, 1.354591, 0.0
NODE_0000349, 2016.914057, 1.356126, 0.0
NODE_0000350, 2020.125493, 1.367930, 0.0
NODE_0000351, 2016.977731, 1.356360, 0.0
NODE_0000352, 2017.152496, 1.357003, 0.0
NODE_0000353, 2017.982400, 1.360053, 0.0
NODE_0000354, 2019.471949, 1.365528, 0.0
NODE_0000355, 2017.363154, 1.357777, 0.0
NODE_0000356, 2017.363156, 1.357777, 0.0
NODE_0000357, 2018.637944, 1.362462, 0.0
NODE_0000358, 2019.954810, 1.367303, 0.0
NODE_0000359, 2020.982529, 1.371080, 0.0
NODE_0000360, 2018.909482, 1.363461, 0.0
NODE_0000361, 2019.120040, 1.364234, 0.0
NODE_0000362, 2019.327601, 1.364997, 0.0
NODE_0000363, 2019.743877, 1.366527, 0.0
NODE_0000364, 2019.743879, 1.366527, 0.0
NODE_0000365, 2019.743880, 1.366527, 0.0
NODE_0000366, 2019.743880, 1.366527, 0.0
NODE_0000367, 2019.747967, 1.366542, 0.0
NODE_0000368, 2019.747968, 1.366542, 0.0
NODE_0000369, 2020.373371, 1.368841, 0.0
NODE_0000370, 2020.581573, 1.369606, 0.0
NODE_0000371, 2020.581575, 1.369606, 0.0
NODE_0000372, 2019.747970, 1.366542, 0.0
NODE_0000373, 2019.747971, 1.366542, 0.0
NODE_0000374, 2019.956557, 1.367309, 0.0
NODE_0000375, 2019.956235, 1.367308, 0.0
NODE_0000376, 2019.747972, 1.366542, 0.0
NODE_0000377, 2019.935083, 1.367230, 0.0
NODE_0000378, 2022.926779, 1.378226, 0.0
NODE_0000379, 2019.956063, 1.367307, 0.0
NODE_0000380, 2019.956065, 1.367307, 0.0
NODE_0000381, 2020.802598, 1.370419, 0.0
NODE_0000382, 2020.391136, 1.368906, 0.0
NODE_0000383, 2011.136899, 1.334892, 0.0
NODE_0000384, 2011.510908, 1.336267, 0.0
NODE_0000385, 2021.322168, 1.372328, 0.0
NODE_0000386, 2011.939904, 1.337844, 0.0
NODE_0000387, 2012.059438, 1.338283, 0.0
NODE_0000388, 2022.043856, 1.374981, 0.0
NODE_0000389, 2012.160339, 1.338654, 0.0
NODE_0000390, 2012.265093, 1.339039, 0.0
NODE_0000391, 2016.724131, 1.355428, 0.0
NODE_0000392, 2012.160340, 1.338654, 0.0
NODE_0000393, 2015.122231, 1.349540, 0.0
NODE_0000394, 2012.368141, 1.339418, 0.0
NODE_0000395, 2012.923338, 1.341458, 0.0
NODE_0000396, 2016.614563, 1.355025, 0.0
NODE_0000397, 2017.684014, 1.358956, 0.0
NODE_0000398, 2020.689976, 1.370005, 0.0
NODE_0000399, 2013.760323, 1.344535, 0.0
NODE_0000400, 2017.676464, 1.358929, 0.0
NODE_0000401, 2018.509859, 1.361992, 0.0
NODE_0000402, 2020.301603, 1.368577, 0.0
NODE_0000403, 2020.623970, 1.369762, 0.0
NODE_0000404, 2023.151685, 1.379053, 0.0
NODE_0000405, 2023.151686, 1.379053, 0.0
NODE_0000406, 2020.820812, 1.370486, 0.0
NODE_0000407, 2022.965112, 1.378367, 0.0
NODE_0000408, 2022.066873, 1.375066, 0.0
NODE_0000409, 2012.593564, 1.340246, 0.0
NODE_0000410, 2013.009741, 1.341776, 0.0
NODE_0000411, 2014.041026, 1.345566, 0.0
NODE_0000412, 2016.590161, 1.354936, 0.0
NODE_0000413, 2013.866951, 1.344927, 0.0
NODE_0000414, 2014.511957, 1.347297, 0.0
NODE_0000415, 2014.065222, 1.345655, 0.0
NODE_0000416, 2014.257906, 1.346364, 0.0
NODE_0000417, 2015.728830, 1.351770, 0.0
NODE_0000418, 2017.206044, 1.357199, 0.0
NODE_0000419, 2018.052265, 1.360310, 0.0
NODE_0000420, 2018.052267, 1.360310, 0.0
NODE_0000421, 2021.464245, 1.372851, 0.0
NODE_0000422, 2022.962124, 1.378356, 0.0
NODE_0000423, 2021.869925, 1.374342, 0.0
NODE_0000424, 2021.869926, 1.374342, 0.0
NODE_0000425, 2015.728832, 1.351770, 0.0
NODE_0000426, 2015.728834, 1.351770, 0.0
NODE_0000427, 2015.937123, 1.352536, 0.0
NODE_0000428, 2015.937125, 1.352536, 0.0
NODE_0000429, 2016.146206, 1.353304, 0.0
NODE_0000430, 2016.774028, 1.355612, 0.0
NODE_0000431, 2017.191050, 1.357144, 0.0
NODE_0000432, 2018.027371, 1.360218, 0.0
NODE_0000433, 2018.444949, 1.361753, 0.0
NODE_0000434, 2018.864672, 1.363296, 0.0
NODE_0000435, 2019.913307, 1.367150, 0.0
NODE_0000436, 2017.191052, 1.357144, 0.0
NODE_0000437, 2017.399107, 1.357909, 0.0
NODE_0000438, 2017.816620, 1.359444, 0.0
NODE_0000439, 2020.130113, 1.367947, 0.0
NODE_0000440, 2020.130114, 1.367947, 0.0
NODE_0000441, 2021.173922, 1.371784, 0.0
NODE_0000442, 2015.728835, 1.351770, 0.0
NODE_0000443, 2015.728837, 1.351770, 0.0
NODE_0000444, 2016.145940, 1.353303, 0.0
NODE_0000445, 2016.354139, 1.354068, 0.0
NODE_0000446, 2016.563382, 1.354837, 0.0
NODE_0000447, 2016.772519, 1.355606, 0.0
NODE_0000448, 2016.770191, 1.355597, 0.0
NODE_0000449, 2015.728837, 1.351770, 0.0
NODE_0000450, 2015.728838, 1.351770, 0.0
NODE_0000451, 2015.936621, 1.352534, 0.0
NODE_0000452, 2015.936623, 1.352534, 0.0
NODE_0000453, 2016.355477, 1.354073, 0.0
NODE_0000454, 2017.193034, 1.357152, 0.0
NODE_0000455, 2017.193035, 1.357152, 0.0
NODE_0000456, 2017.614236, 1.358700, 0.0
NODE_0000457, 2017.401337, 1.357917, 0.0
NODE_0000458, 2018.021049, 1.360195, 0.0
NODE_0000459, 2018.021050, 1.360195, 0.0
NODE_0000460, 2018.440197, 1.361736, 0.0
NODE_0000461, 2018.655842, 1.362528, 0.0
NODE_0000462, 2015.937135, 1.352536, 0.0
NODE_0000463, 2016.353970, 1.354068, 0.0
NODE_0000464, 2016.353972, 1.354068, 0.0
NODE_0000465, 2016.562203, 1.354833, 0.0
NODE_0000466, 2016.562204, 1.354833, 0.0
NODE_0000467, 2016.769237, 1.355594, 0.0
NODE_0000468, 2016.562206, 1.354833, 0.0
NODE_0000469, 2015.937137, 1.352536, 0.0
NODE_0000470, 2015.937138, 1.352536, 0.0
NODE_0000471, 2016.141980, 1.353288, 0.0
NODE_0000472, 2016.562523, 1.354834, 0.0
NODE_0000473, 2017.835378, 1.359513, 0.0
NODE_0000474, 2018.463431, 1.361821, 0.0
NODE_0000475, 2018.463432, 1.361821, 0.0
NODE_0000476, 2019.306439, 1.364920, 0.0
NODE_0000477, 2019.747047, 1.366539, 0.0
NODE_0000478, 2019.932334, 1.367220, 0.0
NODE_0000479, 2015.937139, 1.352536, 0.0
NODE_0000480, 2016.986991, 1.356394, 0.0
NODE_0000481, 2017.412166, 1.357957, 0.0
NODE_0000482, 2017.194683, 1.357158, 0.0
NODE_0000483, 2017.194684, 1.357158, 0.0
NODE_0000484, 2017.619753, 1.358720, 0.0
NODE_0000485, 2019.398352, 1.365257, 0.0
NODE_0000486, 2018.251989, 1.361044, 0.0
NODE_0000487, 2018.675840, 1.362602, 0.0
NODE_0000488, 2015.728838, 1.351770, 0.0
NODE_0000489, 2015.937103, 1.352535, 0.0
NODE_0000490, 2015.937104, 1.352535, 0.0
NODE_0000491, 2015.728840, 1.351770, 0.0
NODE_0000492, 2015.937354, 1.352536, 0.0
NODE_0000493, 2015.937356, 1.352536, 0.0
NODE_0000494, 2016.355098, 1.354072, 0.0
NODE_0000495, 2016.982754, 1.356379, 0.0
NODE_0000496, 2016.564982, 1.354843, 0.0
NODE_0000497, 2016.983999, 1.356383, 0.0
NODE_0000498, 2017.826318, 1.359479, 0.0
NODE_0000499, 2019.525001, 1.365723, 0.0
NODE_0000500, 2017.613567, 1.358697, 0.0
NODE_0000501, 2017.613568, 1.358697, 0.0
NODE_0000502, 2017.613570, 1.358697, 0.0
NODE_0000503, 2019.091580, 1.364130, 0.0
NODE_0000504, 2020.151378, 1.368025, 0.0
NODE_0000505, 2021.189924, 1.371842, 0.0
NODE_0000506, 2020.151379, 1.368025, 0.0
NODE_0000507, 2020.570602, 1.369566, 0.0
NODE_0000508, 2020.779941, 1.370335, 0.0
NODE_0000509, 2020.990176, 1.371108, 0.0
NODE_0000510, 2021.622064, 1.373431, 0.0
NODE_0000511, 2022.252590, 1.375748, 0.0
NODE_0000512, 2016.355158, 1.354072, 0.0
NODE_0000513, 2016.355160, 1.354072, 0.0
NODE_0000514, 2017.402216, 1.357921, 0.0
NODE_0000515, 2017.610804, 1.358687, 0.0
NODE_0000516, 2017.610806, 1.358687, 0.0
NODE_0000517, 2017.610807, 1.358687, 0.0
NODE_0000518, 2018.028430, 1.360222, 0.0
NODE_0000519, 2018.245698, 1.361021, 0.0
NODE_0000520, 2017.402218, 1.357921, 0.0
NODE_0000521, 2017.610805, 1.358687, 0.0
NODE_0000522, 2018.448996, 1.361768, 0.0
NODE_0000523, 2017.610806, 1.358687, 0.0
NODE_0000524, 2017.610808, 1.358687, 0.0
NODE_0000525, 2017.610810, 1.358687, 0.0
NODE_0000526, 2017.195114, 1.357159, 0.0
NODE_0000527, 2017.402900, 1.357923, 0.0
NODE_0000528, 2017.614803, 1.358702, 0.0
NODE_0000529, 2017.614805, 1.358702, 0.0
NODE_0000530, 2018.244254, 1.361015, 0.0
NODE_0000531, 2018.446505, 1.361759, 0.0
NODE_0000532, 2018.678279, 1.362611, 0.0
NODE_0000533, 2018.885542, 1.363373, 0.0
NODE_0000534, 2019.715379, 1.366423, 0.0
NODE_0000535, 2020.977950, 1.371063, 0.0
NODE_0000536, 2021.815982, 1.374143, 0.0
NODE_0000537, 2019.715380, 1.366423, 0.0
NODE_0000538, 2020.133725, 1.367960, 0.0
NODE_0000539, 2021.182717, 1.371816, 0.0
NODE_0000540, 2021.182719, 1.371816, 0.0
NODE_0000541, 2021.182720, 1.371816, 0.0
NODE_0000542, 2022.659519, 1.377244, 0.0
NODE_0000275, 2002.066543, 1.301554, 0.0
NODE_0000276, 2011.285232, 1.335437, 0.0
NODE_0000267, 2003.475598, 1.306733, 0.0
NODE_0000268, 2010.431896, 1.332301, 0.0
NODE_0000269, 2011.052857, 1.334583, 0.0
NODE_0000270, 2011.094561, 1.334737, 0.0
NODE_0000271, 2011.508141, 1.336257, 0.0
NODE_0000272, 2012.039632, 1.338210, 0.0
NODE_0000273, 2012.233942, 1.338924, 0.0
NODE_0000274, 2012.233943, 1.338924, 0.0
NODE_0000212, 2005.437599, 1.313944, 0.0
NODE_0000213, 2006.972985, 1.319588, 0.0
NODE_0000214, 2008.512327, 1.325245, 0.0
NODE_0000215, 2009.141617, 1.327558, 0.0
NODE_0000216, 2007.864896, 1.322866, 0.0
NODE_0000217, 2009.462870, 1.328739, 0.0
NODE_0000218, 2009.462871, 1.328739, 0.0
NODE_0000219, 2010.088927, 1.331040, 0.0
NODE_0000220, 2010.298211, 1.331810, 0.0
NODE_0000221, 2010.716138, 1.333346, 0.0
NODE_0000222, 2011.970950, 1.337958, 0.0
NODE_0000223, 2011.970951, 1.337958, 0.0
NODE_0000224, 2012.387608, 1.339489, 0.0
NODE_0000225, 2009.990230, 1.330678, 0.0
NODE_0000226, 2012.775895, 1.340916, 0.0
NODE_0000227, 2013.532851, 1.343699, 0.0
NODE_0000228, 2013.069972, 1.341997, 0.0
NODE_0000229, 2013.912049, 1.345092, 0.0
NODE_0000230, 2011.367236, 1.335739, 0.0
NODE_0000231, 2011.996063, 1.338050, 0.0
NODE_0000232, 2013.134772, 1.342235, 0.0
NODE_0000233, 2013.556942, 1.343787, 0.0
NODE_0000234, 2014.276614, 1.346432, 0.0
NODE_0000235, 2015.337354, 1.350331, 0.0
NODE_0000236, 2011.996064, 1.338050, 0.0
NODE_0000237, 2011.996066, 1.338050, 0.0
NODE_0000238, 2015.632907, 1.351417, 0.0
NODE_0000239, 2015.795096, 1.352013, 0.0
NODE_0000240, 2018.590722, 1.362289, 0.0
NODE_0000241, 2018.590723, 1.362289, 0.0
NODE_0000242, 2013.049718, 1.341923, 0.0
NODE_0000243, 2013.898140, 1.345041, 0.0
NODE_0000244, 2014.529482, 1.347362, 0.0
NODE_0000245, 2014.359120, 1.346736, 0.0
NODE_0000246, 2014.541860, 1.347407, 0.0
NODE_0000247, 2016.666253, 1.355215, 0.0
NODE_0000248, 2011.785794, 1.337277, 0.0
NODE_0000249, 2011.785796, 1.337277, 0.0
NODE_0000250, 2013.053477, 1.341937, 0.0
NODE_0000251, 2015.183476, 1.349765, 0.0
NODE_0000252, 2011.984816, 1.338009, 0.0
NODE_0000253, 2015.637969, 1.351436, 0.0
NODE_0000254, 2013.256696, 1.342684, 0.0
NODE_0000255, 2013.463894, 1.343445, 0.0
NODE_0000256, 2013.463895, 1.343445, 0.0
NODE_0000257, 2014.927606, 1.348825, 0.0
NODE_0000258, 2013.674608, 1.344220, 0.0
NODE_0000259, 2013.674610, 1.344220, 0.0
NODE_0000260, 2013.674610, 1.344220, 0.0
NODE_0000261, 2014.507009, 1.347279, 0.0
NODE_0000262, 2014.507011, 1.347279, 0.0
NODE_0000263, 2015.765688, 1.351905, 0.0
NODE_0000264, 2017.485187, 1.358225, 0.0
NODE_0000265, 2018.741278, 1.362842, 0.0
NODE_0000266, 2018.741279, 1.362842, 0.0
NODE_0000206, 2008.046423, 1.323533, 0.0
NODE_0000207, 2009.143257, 1.327564, 0.0
NODE_0000208, 2017.218030, 1.357244, 0.0
NODE_0000209, 2013.289019, 1.342802, 0.0
NODE_0000210, 2015.510531, 1.350968, 0.0
NODE_0000211, 2013.411958, 1.343254, 0.0
NODE_0000204, 2008.308973, 1.324498, 0.0
NODE_0000205, 2010.274866, 1.331724, 0.0
NODE_0000203, 2008.450401, 1.325018, 0.0
NODE_0000186, 2008.450403, 1.325018, 0.0
NODE_0000187, 2008.661568, 1.325794, 0.0
NODE_0000188, 2012.708270, 1.340668, 0.0
NODE_0000189, 2012.708271, 1.340668, 0.0
NODE_0000190, 2016.120817, 1.353211, 0.0
NODE_0000191, 2016.960576, 1.356297, 0.0
NODE_0000192, 2018.427291, 1.361688, 0.0
NODE_0000193, 2018.879731, 1.363351, 0.0
NODE_0000194, 2020.361442, 1.368797, 0.0
NODE_0000195, 2008.869827, 1.326559, 0.0
NODE_0000196, 2009.727655, 1.329712, 0.0
NODE_0000197, 2009.906196, 1.330369, 0.0
NODE_0000198, 2009.061915, 1.327266, 0.0
NODE_0000199, 2014.224362, 1.346240, 0.0
NODE_0000200, 2016.336732, 1.354004, 0.0
NODE_0000201, 2011.222358, 1.335206, 0.0
NODE_0000202, 2013.369447, 1.343098, 0.0
NODE_0000134, 2008.806997, 1.326329, 0.0
NODE_0000135, 2015.348260, 1.350371, 0.0
NODE_0000136, 2015.766758, 1.351909, 0.0
NODE_0000137, 2015.975077, 1.352675, 0.0
NODE_0000138, 2015.975079, 1.352675, 0.0
NODE_0000139, 2015.975080, 1.352675, 0.0
NODE_0000140, 2016.146368, 1.353305, 0.0
NODE_0000141, 2017.876658, 1.359664, 0.0
NODE_0000142, 2021.539900, 1.373129, 0.0
NODE_0000143, 2016.183579, 1.353441, 0.0
NODE_0000144, 2016.812110, 1.355752, 0.0
NODE_0000145, 2016.183581, 1.353441, 0.0
NODE_0000146, 2016.183582, 1.353441, 0.0
NODE_0000147, 2017.231150, 1.357292, 0.0
NODE_0000148, 2015.975081, 1.352675, 0.0
NODE_0000149, 2016.182842, 1.353439, 0.0
NODE_0000150, 2018.521668, 1.362035, 0.0
NODE_0000151, 2020.211602, 1.368246, 0.0
NODE_0000152, 2019.809398, 1.366768, 0.0
NODE_0000153, 2021.709927, 1.373754, 0.0
NODE_0000154, 2021.916868, 1.374514, 0.0
NODE_0000155, 2020.438804, 1.369082, 0.0
NODE_0000156, 2020.643153, 1.369833, 0.0
NODE_0000157, 2020.440233, 1.369087, 0.0
NODE_0000158, 2016.598081, 1.354965, 0.0
NODE_0000159, 2020.002048, 1.367476, 0.0
NODE_0000160, 2017.456902, 1.358122, 0.0
NODE_0000161, 2019.578497, 1.365919, 0.0
NODE_0000162, 2019.999390, 1.367466, 0.0
NODE_0000163, 2019.999391, 1.367466, 0.0
NODE_0000164, 2017.664403, 1.358884, 0.0
NODE_0000165, 2018.081806, 1.360418, 0.0
NODE_0000166, 2018.081808, 1.360418, 0.0
NODE_0000167, 2018.081810, 1.360418, 0.0
NODE_0000168, 2018.497332, 1.361946, 0.0
NODE_0000169, 2018.290673, 1.361186, 0.0
NODE_0000170, 2018.918152, 1.363492, 0.0
NODE_0000171, 2018.918153, 1.363492, 0.0
NODE_0000172, 2018.919921, 1.363499, 0.0
NODE_0000173, 2018.919922, 1.363499, 0.0
NODE_0000174, 2018.919924, 1.363499, 0.0
NODE_0000175, 2017.874685, 1.359657, 0.0
NODE_0000176, 2018.711366, 1.362732, 0.0
NODE_0000177, 2018.711368, 1.362732, 0.0
NODE_0000178, 2020.184565, 1.368147, 0.0
NODE_0000179, 2020.588627, 1.369632, 0.0
NODE_0000180, 2021.850650, 1.374271, 0.0
NODE_0000181, 2021.850652, 1.374271, 0.0
NODE_0000182, 2020.409479, 1.368974, 0.0
NODE_0000183, 2021.249687, 1.372062, 0.0
NODE_0000184, 2021.668357, 1.373601, 0.0
NODE_0000185, 2021.249688, 1.372062, 0.0
NODE_0000133, 2010.790420, 1.333619, 0.0
NODE_0000129, 2012.282424, 1.339103, 0.0
NODE_0000130, 2012.483511, 1.339842, 0.0
NODE_0000131, 2012.910459, 1.341411, 0.0
NODE_0000132, 2012.910460, 1.341411, 0.0
NODE_0000119, 2012.282426, 1.339103, 0.0
NODE_0000120, 2012.491146, 1.339870, 0.0
NODE_0000121, 2013.542164, 1.343733, 0.0
NODE_0000122, 2013.748676, 1.344492, 0.0
NODE_0000123, 2013.954323, 1.345248, 0.0
NODE_0000124, 2012.491148, 1.339870, 0.0
NODE_0000125, 2013.968086, 1.345298, 0.0
NODE_0000126, 2014.600630, 1.347623, 0.0
NODE_0000127, 2018.016477, 1.360178, 0.0
NODE_0000128, 2018.016478, 1.360178, 0.0
NODE_0000111, 2012.282427, 1.339103, 0.0
NODE_0000112, 2012.282429, 1.339103, 0.0
NODE_0000113, 2012.282431, 1.339103, 0.0
NODE_0000114, 2012.491248, 1.339870, 0.0
NODE_0000115, 2012.491249, 1.339870, 0.0
NODE_0000116, 2012.700251, 1.340638, 0.0
NODE_0000117, 2012.700252, 1.340638, 0.0
NODE_0000118, 2013.538478, 1.343719, 0.0
NODE_0000062, 2012.282429, 1.339103, 0.0
NODE_0000063, 2012.282430, 1.339103, 0.0
NODE_0000064, 2012.700638, 1.340640, 0.0
NODE_0000065, 2012.700640, 1.340640, 0.0
NODE_0000066, 2012.700640, 1.340640, 0.0
NODE_0000067, 2012.282432, 1.339103, 0.0
NODE_0000068, 2012.909761, 1.341408, 0.0
NODE_0000069, 2012.909762, 1.341408, 0.0
NODE_0000070, 2013.327587, 1.342944, 0.0
NODE_0000071, 2012.700062, 1.340638, 0.0
NODE_0000072, 2012.944109, 1.341535, 0.0
NODE_0000073, 2014.856620, 1.348564, 0.0
NODE_0000074, 2012.700063, 1.340638, 0.0
NODE_0000075, 2012.700065, 1.340638, 0.0
NODE_0000076, 2012.700067, 1.340638, 0.0
NODE_0000077, 2013.117751, 1.342173, 0.0
NODE_0000078, 2013.117753, 1.342173, 0.0
NODE_0000079, 2013.537396, 1.343715, 0.0
NODE_0000080, 2013.745950, 1.344482, 0.0
NODE_0000081, 2013.745952, 1.344482, 0.0
NODE_0000082, 2013.955720, 1.345253, 0.0
NODE_0000083, 2012.908672, 1.341404, 0.0
NODE_0000084, 2013.115147, 1.342163, 0.0
NODE_0000085, 2012.908674, 1.341404, 0.0
NODE_0000086, 2013.117740, 1.342173, 0.0
NODE_0000087, 2013.326260, 1.342939, 0.0
NODE_0000088, 2012.908675, 1.341404, 0.0
NODE_0000089, 2012.908677, 1.341404, 0.0
NODE_0000090, 2014.168822, 1.346036, 0.0
NODE_0000091, 2012.700065, 1.340638, 0.0
NODE_0000092, 2012.951804, 1.341563, 0.0
NODE_0000093, 2014.665629, 1.347862, 0.0
NODE_0000094, 2016.864890, 1.355946, 0.0
NODE_0000095, 2018.574375, 1.362229, 0.0
NODE_0000096, 2018.994407, 1.363773, 0.0
NODE_0000097, 2019.203987, 1.364543, 0.0
NODE_0000098, 2020.255115, 1.368406, 0.0
NODE_0000099, 2018.992874, 1.363767, 0.0
NODE_0000100, 2019.414732, 1.365318, 0.0
NODE_0000101, 2020.047390, 1.367643, 0.0
NODE_0000102, 2019.623702, 1.366086, 0.0
NODE_0000103, 2017.053917, 1.356640, 0.0
NODE_0000104, 2017.735132, 1.359144, 0.0
NODE_0000105, 2018.088826, 1.360444, 0.0
NODE_0000106, 2017.053919, 1.356640, 0.0
NODE_0000107, 2017.900524, 1.359752, 0.0
NODE_0000108, 2020.279307, 1.368495, 0.0
NODE_0000109, 2021.611652, 1.373392, 0.0
NODE_0000110, 2022.031525, 1.374936, 0.0
NODE_0000000, 2012.282430, 1.339103, 0.0
NODE_0000001, 2012.489697, 1.339864, 0.0
NODE_0000002, 2012.699822, 1.340637, 0.0
NODE_0000003, 2013.329943, 1.342953, 0.0
NODE_0000004, 2013.329945, 1.342953, 0.0
NODE_0000005, 2014.603268, 1.347633, 0.0
NODE_0000006, 2015.654785, 1.351498, 0.0
NODE_0000007, 2015.654786, 1.351498, 0.0
NODE_0000008, 2015.912711, 1.352446, 0.0
NODE_0000009, 2016.288966, 1.353829, 0.0
NODE_0000010, 2017.130768, 1.356923, 0.0
NODE_0000011, 2018.392301, 1.361560, 0.0
NODE_0000012, 2018.392302, 1.361560, 0.0
NODE_0000013, 2018.811048, 1.363099, 0.0
NODE_0000014, 2012.908884, 1.341405, 0.0
NODE_0000015, 2012.908886, 1.341405, 0.0
NODE_0000016, 2013.536153, 1.343711, 0.0
NODE_0000017, 2013.117725, 1.342173, 0.0
NODE_0000018, 2014.377288, 1.346802, 0.0
NODE_0000019, 2014.586521, 1.347571, 0.0
NODE_0000020, 2014.586522, 1.347571, 0.0
NODE_0000021, 2013.117726, 1.342173, 0.0
NODE_0000022, 2013.117728, 1.342173, 0.0
NODE_0000023, 2013.326587, 1.342940, 0.0
NODE_0000024, 2013.117730, 1.342173, 0.0
NODE_0000025, 2013.326621, 1.342941, 0.0
NODE_0000026, 2013.957962, 1.345261, 0.0
NODE_0000027, 2013.326666, 1.342941, 0.0
